candidate_id,name.x,party,state,district,cycles,name.y,committee_id
H8IL13176,"EBEL, JONATHAN HANS",DEM,IL,13,{2018},FRIENDS OF JONATHAN EBEL,C00654111
H8IL13184,"SIDES, ANGLE",DEM,IL,13,"{2018,2020}",TEAM WITH ANGEL,C00667774
H8IL14141,"SWANSON, VICTOR",DEM,IL,14,{2018},COMMITTEE TO ELECT VICTOR SWANSON,C00638940
H8IL14158,"WEBER, GEORGE",DEM,IL,14,{2018},GEORGE WEBER FOR CONGRESS COMMITTEE,C00649145
H8IL14166,"BROLLEY, MATT",DEM,IL,14,"{2018,2020}",MATT BROLLEY FOR CONGRESS,C00650473
H8IL14174,"UNDERWOOD, LAUREN A",DEM,IL,14,"{2018,2020}",LAUREN UNDERWOOD FOR CONGRESS,C00652719
H8IL15056,"SPOERER, CARL",DEM,IL,15,{2018},CARL SPOERER FOR CONGRESS,C00634022
H8IL15064,"MARCH, ANTHONY JAMES",DEM,IL,15,{2018},ANTHONY MARCH FOR CONGRESS,C00648139
H8IL15072,"GAITHER, KEVIN",DEM,IL,15,"{2018,2020}",FRIENDS OF KEVIN GAITHER,C00648675
H8IL16088,"ARROYAVE, NATHAN",DEM,IL,16,"{2018,2020}",FRIENDS OF NATHAN ARROYAVE,C00634618
H8IL16096,"MOHAMMAD, NEILL DR.",DEM,IL,16,"{2018,2020}",NEILL FOR ILLINOIS,C00634873
H8IL16104,"MINELLI, CHRISTOPHER RYAN",DEM,IL,16,{2018},FRIENDS OF CHRISTOPHER MINELLI,C00636183
H8IL16120,"DADY, SARA",DEM,IL,16,"{2018,2020}",SARA DADY FOR CONGRESS,C00654178
H8IL16146,"BRIEL, AMY",DEM,IL,16,"{2018,2020}",FRIENDS OF MURRI BRIEL,C00655035
H8IL16153,"MARTER, JAMES THOMAS",REP,IL,16,"{2018,2020}",MARTER FOR CONGRESS,C00657361
H8IL16161,"VERCOLIO-OSMUND, BETH",DEM,IL,16,{2018},CITIZENS FOR BETH VERCOLIO-OSMUND FOR CONGRESS,C00663468
H8IL16187,"OWENS, KYLE LEE MASTER",IND,IL,16,"{2018,2020}",MIND UNLEASHED K.O. CAMPAIGN,C00676452
H8IL17045,"CAMERON, CRAIG",REP,IL,7,"{2018,2020}",CAMERON FOR CONGRESS,C00649426
H8IL17052,"KLEINE, MARK A MR.",REP,IL,17,{2018},KLEINE FOR CONGRESS,C00654749
H8IL18092,"DETERS, BRIAN",DEM,IL,18,"{2018,2020}",CITIZENS FOR BRIAN DETERS,C00661348
H8IN01138,"CHUBB, LARRY",DEM,IN,1,"{2018,2020}",CHUBB FOR CONGRESS,C00670620
H8IN01179,"IVANOVICH, ROSEANN P.",REP,IN,1,"{2018,2020}",ROSEANN IVANOVICH FOR CONGRESS,C00672808
H8IN02144,"BUSH, AARON MICHAEL",DEM,IN,2,"{2018,2020}",ELECT AARON BUSH,C00646497
H8IN02151,"SUMME, MARK JOHN",REP,IN,2,"{2018,2020}",SUMME FOR CONGRESS,C00651893
H8IN02169,"HALL, MEL",DEM,IN,2,"{2018,2020}",MEL HALL FOR CONGRESS,C00657635
H8IN02177,"HACKETT, MARY PATRICIA",DEM,IN,2,"{2018,2020}",PAT HACKETT FOR CONGRESS,C00659078
H8IN02185,"JOSHI, YATISH J MR.",DEM,IN,2,{2018},JOSHI FOR  INDIANA,C00658997
H8IN02193,"LEECH, ROLAND E",DEM,IN,2,"{2018,2020}",COMMITTEE TO ELECT ROLAND E LEECH HOUSE OF REPRESENTATIVES,C00668657
H8IN02201,"PETROFF, JOHN HENRY",DEM,IN,2,"{2018,2020}",COMMITTEE TO ELECT JOHN PETROFF,C00671818
H8IN03076,"TRITCH, COURTNEY",DEM,IN,3,"{2018,2020}",TRITCH FOR CONGRESS,C00648055
H8IN03084,"BENDER, TYLER",OTH,IN,3,{2018},BENDER FOR CONGRESS,C00658682
H8IN04124,"BECK, TOBI",DEM,IN,4,"{2018,2020}",BECK 4 INDIANA,C00639013
H8IN04140,"MACKEY, JOSEPH WILLIAM MR",DEM,IN,4,"{2018,2020}",JOE4HOOSIERS,C00652255
H8IN04157,"MORALES, CESAR DIEGO",REP,IN,4,{2018},DIEGO FOR CONGRESS,C00652792
H8IN04165,"BRAUN, STEVEN J",REP,IN,4,{2018},FRIENDS OF STEVE BRAUN,C00654442
H8IN04173,"SHIPLEY, SHERYL",DEM,IN,4,{2018},SHIPLEY FOR INDIANA,C00635318
H8IN04181,"THOMAS, JARED",REP,IN,4,{2018},THOMAS FOR CONGRESS,C00656959
H8IN04199,"BAIRD, JAMES R DR.",REP,IN,4,"{2018,2020}",ELECT JIM BAIRD FOR CONGRESS,C00662940
H8IN04207,"BALLOCK, THOMAS",W,IN,4,{2018},COMMITTEE TO ELECT THOMAS BALLOCK,C00660308
H8IN04215,"RADICE, TIMOTHY MICHAEL",REP,IN,4,{2018},VOTE TIM WORKINGMAN RADICE,C00664383
H8IN04223,"LAVE, KENNETH J.",DEM,IN,6,{2018},SENDING JASEN LAVE TO CONGRESS 2018,C00665547
H8IN04231,"DAY, ROGER D.",DEM,IN,4,"{2018,2020}",ROGER DAY FOR CONGRESS,C00667048
H8IN05139,"HARTLEY, MICHAEL",DEM,IN,5,"{2018,2020}",MIKE HARTLEY FOR CONGRESS,C00640276
H8IN05147,"DUGDALE, SEAN",DEM,IN,5,"{2018,2020}",HOOSIERS FOR SEAN DUGDALE,C00639542
H8IN05162,"KINDIG, SUSAN",DEM,IN,5,{2018},KINDIG FOR CONGRESS,C00659375
H8IN05170,"DOUGLAS, DION A",DEM,IN,5,"{2018,2020}",DION DOUGLAS FOR CONGRESS,C00664425
H8IN05188,"THORNTON, DIERDRE",DEM,IN,5,"{2018,2020}",FRIENDS FOR THORNTON,C00664797
H8IN05196,"CHRISTIE, JENNIFER",DEM,IN,5,"{2018,2020}",FRIENDS OF JENNIFER CHRISTIE,C00666891
H8IN05204,"MOORE, KYLE BRENDEN",DEM,IN,5,{2018},KYLE MOORE FOR CONGRESS,C00667709
H8IN05212,"FARAGGI, ESHEL",DEM,IN,5,"{2018,2020}",THE COMMITTEE TO ELECT ESHEL FOR CONGRESS,C00667899
H8IN05220,"SCHALER, AARON JOSEPH",DEM,IN,5,"{2018,2020}",AARON FOR INDIANA,C00669184
H8IN06079,"LAMB, JONATHAN M.",REP,IN,6,"{2018,2020}","ELECT LAMB, INC",C00652073
H8IN06087,"PRUETT, JAMES",DEM,IN,6,"{2018,2020}",COMMITTEE TO ELECT JIM PRUETT,C00652909
H8IN06095,"CRIDER, MICHAEL R MR.",REP,IN,6,{2018},"CRIDER FOR CONGRESS, INC",C00653626
H8IN06103,"MACKENZIE, STEPHEN",REP,IN,6,"{2018,2020}",STEPHEN MACKENZIE FOR CONGRESS 2018,C00654970
H8IN06129,"PENCE, GREGORY J.",REP,IN,6,"{2018,2020}",GREG PENCE FOR CONGRESS,C00658401
H8IN06145,"WILLIAMSON, JOSHUA ALEXANDER",DEM,IN,6,"{2018,2020}",JOSHUA WILLIAMSON 2018,C00670067
H8IN06152,"LAKE, JEANNINE LEE",DEM,IN,6,"{2018,2020}",LAKE FOR CONGRESS,C00678557
H8IN07291,"VAN PELT, TONY",REP,IN,7,{2018},VAN PELT FOR CONGRESS,C00651273
H8IN08133,"MILLER, GLEN SCOTT",DEM,IN,8,"{2018,2020}",MILLER FOR CONGRESS,C00633453
H8IN08141,"TANOOS, WILLIAM",DEM,IN,8,{2018},FRIENDS OF WILLIAM TANOOS,C00652636
H8IN09073,"LEINEWEBER, JASON",DEM,IN,9,"{2018,2020}",JASON FOR INDIANA,C00647602
H8IN09081,"CANON, DANIEL J",DEM,IN,9,"{2018,2020}",CANON FOR INDIANA,C00648998
H8IN09099,"CURTIS, TOD",DEM,IN,9,{2018},CURTIS FOR CONGRESS,C00650499
H8IN09107,"WATSON, LIZ",DEM,IN,9,"{2018,2020}",LIZ FOR INDIANA,C00651331
H8IN09115,"CHATLOS, ROBERT",DEM,IN,9,"{2018,2020}",MAD BEAR FOR DEMOCRACY TO ELECT ROBERT A. CHATLOS,C00634311
H8KS01043,"REINECKER, NICK",REP,KS,1,"{2018,2020}",TIME FOR NICK: NICK REINECKER FOR CONGRESS,C00679977
H8KS02132,"FIELDS, VERNON JAMES",REP,KS,2,{2018},FIELDS FOR CONGRESS,C00634667
H8KS02140,"FITZGERALD, STEPHEN EDWARD",REP,KS,2,{2018},FITZGERALD FOR CONGRESS,C00636779
H8KS02157,"TYSON, CARYN",REP,KS,2,"{2018,2020}",CARYN FOR CONGRESS INC,C00654830
H8KS02165,"SOAVE, ANTONIO",REP,KS,2,"{2018,2020}",SOAVE FOR CONGRESS,C00655381
H8KS02173,"DAVIS, PAUL T.",DEM,KS,2,"{2018,2020}",PAUL DAVIS FOR KANSAS,C00653121
H8KS02181,"JONES, KEVIN",REP,KS,2,"{2018,2020}","KEVIN JONES FOR CONGRESS, INC.",C00654004
H8KS02199,"WATKINS, STEVEN C. JR.",REP,KS,2,"{2018,2020}",COMMITTEE TO ELECT STEVE WATKINS,C00660050
H8KS02207,"BEVENS, MATTHEW RYAN",REP,KS,2,{2018},MATT BEVENS FOR CONGRESS,C00656678
H8KS02215,"TANNAHILL, TYLER NATHAN",REP,KS,2,{2018},"TANNAHILL FOR CONGRESS, INC.",C00665927
H8KS02223,"STANDLEY, KELLY D 1969",LIB,KS,2,"{2018,2020}",KELLY STANDLEY FOR U.S. HOUSE OF REPRESENTATIVES,C00668046
H8KS02231,"MAYS, MARION DOUGLAS",REP,KS,2,{2018},DOUG MAYS FOR CONGRESS,C00678516
H8KS02249,"PYLE, DENNIS",REP,KS,2,{2018},PYLE FOR CONGRESS,C00678904
H8KS03080,"MCCONNELL, JOSEPH",DEM,KS,3,{2018},JOE MCCONNELL FOR KANSAS,C00641209
H8KS03098,"HAULMARK, CHRIS",DEM,KS,3,"{2018,2020}",VOTE HAULMARK,C00646604
H8KS03106,"RAMSEY, ANDREA",DEM,KS,3,"{2018,2020}",ANDREA RAMSEY FOR CONGRESS,C00647669
H8KS03114,"NIERMANN, TOM",DEM,KS,3,"{2018,2020}",TOM NIERMANN FOR CONGRESS,C00649491
H8KS03122,"WELDER, BRENT",DEM,KS,3,"{2018,2020}",BRENT WELDER FOR CONGRESS,C00651158
H8KS03130,"CLEMMONS, CHRISTOPHER KELLY",LIB,KS,3,"{2018,2020}",CLEMMONS FOR KANSAS,C00667345
H8KS03148,"MCCAMON, MIKE",DEM,KS,3,"{2018,2020}",MIKE FOR KANSAS CAMPAIGN COMMITTEE,C00668160
H8KS03155,"DAVIDS, SHARICE",DEM,KS,3,"{2018,2020}",SHARICE FOR CONGRESS,C00670034
H8KS03163,"WILLIAMS, SYLVIA",DEM,KS,3,{2018},SYLVIA WILLIAMS FOR CONGRESS,C00670935
H8KS03171,"KEEGAN, TREVOR",REP,KS,3,{2018},TREVOR KEEGAN FOR CONGRESS,C00680181
H8KS04088,"LOMBARD, LAURA",DEM,KS,4,"{2018,2020}",LAURA FOR KANSAS,C00631002
H8KS04096,"BRUCE, GEORGE C MR.",REP,KS,4,{2018},GEORGE BRUCE FOR CONGRESS,C00631325
H8KS04104,"WALKER, VERNON CHARLES S",DEM,KS,4,{2018},CHARLIE WALKER FOR KANSAS,C00631358
H8KS04112,"ESTES, RON",REP,KS,4,"{2018,2020}",RON ESTES FOR CONGRESS,C00632067
H8KS04120,"THOMPSON, JAMES A MR.",DEM,KS,4,"{2018,2020}",JAMES THOMPSON FOR KANSAS,C00631572
H8KS04146,"MCKINNEY, DENNIS",DEM,KS,4,"{2018,2020}",MCKINNEY FOR KANSAS,C00631937
H8KS04153,"ASHBY, JOSEPH",REP,KS,4,{2018},ASHBY FOR CONGRESS,C00632166
H8KS04161,"COBB, ALAN EARL",REP,KS,4,{2018},COBB FOR CONGESS,C00632497
H8KS04187,"ESTES, RON M.",REP,KS,4,"{2018,2020}",RON ESTES FOR KANSAS,C00680827
H8KY01074,"WALKER, PAUL",DEM,KY,1,"{2018,2020}",COMMITTEE TO ELECT PAUL WALKER,C00665679
H8KY02072,"SHORT, GRANT",DEM,KY,2,{2018},GRANT SHORT FOR KENTUCKY,C00647495
H8KY02080,"LINDERMAN, HANK",DEM,KY,2,"{2018,2020}",HANK 4 KY,C00668194
H8KY02098,"SESSIONS, RANE EIR OLIVIA",DEM,KY,2,{2018},RANE EIR SESSIONS COMMITTEE TO ELECT,C00667121
H8KY03211,"GLISSON, VICKIE YATES BROWN",REP,KY,3,"{2018,2020}",GLISSON FOR CONGRESS,C00668699
H8KY04128,"O'CULL, SAYRE CHRISTIAN",DEM,KY,4,"{2018,2020}",O'CULL FOR CONGRESS,C00632521
H8KY04144,"PIATT, PATTI",DEM,KY,4,{2018},PIATT FOR CONGRESS,C00664607
H8KY04151,"GOODWIN, DAVID",IND,KY,4,"{2018,2020}",COMMITTEE TO ELECT DAVID GOODWIN TO CONGRESS,C00664748
H8KY04169,"HALL, SETH BLANE 1962",DEM,KY,4,"{2018,2020}",SETH HALL FOR CONGRESS,C00666131
H8KY05067,"SYKES, SCOTT CARLTON",DEM,KY,5,"{2018,2020}",SCOTT SYKES CAMPAIGN FUND,C00669499
H8KY05075,"SERRANO, GERARDO",REP,KY,5,"{2018,2020}",CAMPAIGN TO ELECT SERRANO,C00673780
H8KY06156,"THOMAS, REGINALD LEONARD ""REGGIE""",DEM,KY,6,{2018},THOMAS FOR CONGRESS,C00649632
H8KY06164,"MCGRATH, AMY",DEM,KY,6,"{2018,2020}",AMY MCGRATH FOR CONGRESS,C00646745
H8KY06172,"GRAY, JAMES P.",DEM,KY,6,"{2018,2020}",JIM GRAY FOR CONGRESS,C00662528
H8KY06214,"WALLIN, RIKKA L",IND,KY,6,"{2018,2020}",FRIENDS OF RIKKA WALLIN,C00685453
H8LA01122,"SAVOIE, TAMMY MARIE DR",DEM,LA,1,"{2018,2020}",COMMITTEE TO ELECT TAMMY SAVOIE,C00678326
H8LA01130,"FRANCIS, JIM",DEM,LA,1,"{2018,2020}",JIM FRANCIS FOR CONGRESS,C00670950
H8LA01148,"DUGAS, LEE ANN MS",DEM,LA,1,"{2018,2020}",DUGAS4CONGRESS,C00679563
H8LA02146,"RODRIGUEZ, SHAWNDRA",NPA,LA,2,{2018},COMMITTEE TO ELECT SHAWNDRA RODRIGUEZ US CONGRESS 2ND DISTRICT LOUISIANA,C00683524
H8LA02153,"SCHMIDT, JESSE",NPA,LA,2,"{2018,2020}",COMMITTEE TO ELECT JESSE SCHMIDT,C00686261
H8LA02161,"BATISTE, BELDEN NOONIE MAN MR. SR.",IND,LA,2,"{2018,2020}",COMMITTEE TO ELECT BELDEN BATISTE,C00686311
H8LA03037,"GUILLORY, JOSHUA S",REP,LA,3,"{2018,2020}",JOSH GUILLORY FOR CONGRESS,C00632448
H8LA03045,"CONNER, PHILLIP DR",DEM,LA,3,{2018},"COMMITEE TO ELECT PHILLIP CONNER MD, LLC",C00656579
H8LA03060,"ANDERSON, ROBERT JON",DEM,LA,3,"{2018,2020}","ROB ANDERSON FOR CONGRESS, LLC",C00668913
H8LA03078,"LANGLINAIS, DAVID CHARLES",IND,LA,3,{2018},DAVE LANGLINAIS 2018 CAMPAIGN,C00670984
H8LA03086,"THOMAS, VERONE A MR",DEM,LA,3,"{2018,2020}",VERONE A.THOMAS,C00675421
H8LA03094,"METHVIN, MIMI",DEM,LA,3,"{2018,2020}",VOTE MIMI METHVIN,C00673384
H8LA04282,"TRUNDLE, RYAN",DEM,LA,4,"{2018,2020}",PEOPLE FOR RYAN TRUNDLE,C00677179
H8LA05099,"FLEENOR, JESSEE CARLTON",DEM,LA,5,"{2018,2020}",VOTE JESSEE FLEENOR,C00683888
H8LA06154,"DEWITT, JUSTIN",DEM,LA,6,"{2018,2020}",DEWITT FOR CONGRESS,C00662270
H8LA06162,"SAIZAN, ANDIE",DEM,LA,6,"{2018,2020}",ANDIE SAIZAN FOR U.S. CONGRESS,C00676569
H8MA01050,"AMATUL-WADUD, TAHIRAH",DEM,MA,1,"{2018,2020}",COMMITTEE TO ELECT TAHIRAH AMATUL-WADUD,C00663310
H8MA02066,"GORDY, PAUL VINCENT",UNK,MA,2,"{2018,2020}",PAUL V GRADY FOR CONGRESS,C00634444
H8MA02074,"WARREN, DOMINIC B MR",DEM,MA,2,{2018},DOM WARREN FOR CONGRESS COMMITTEE,C00637264
H8MA02082,"SOSSA-PAQUETTE, JEFFREY ALLEN MR",REP,MA,2,{2018},SOSSA-PAQUETTE 2018,C00648923
H8MA02090,"POWERS, KEVIN WILLIAM",REP,MA,2,"{2018,2020}",COMMITTEE TO ELECT KEVIN POWERS,C00659227
H8MA02116,"LOVVORN, TRACY LYN",REP,MA,2,"{2018,2020}",TRACY LOVVORN FOR CONGRESS,C00669614
H8MA02124,"KURTZ, JEREMY",REP,MA,2,"{2018,2020}",KURTZ 4 CONGRESS,C00669861
H8MA03064,"GUNDERSON, SCOTT ALAN",REP,MA,3,{2018},SCOTT GUNDERSON CONGRESSIONAL COMMITTEE,C00638221
H8MA03072,"KOH, DANIEL ARRIGG",DEM,MA,3,"{2018,2020}",COMMITTEE TO ELECT DAN KOH,C00654509
H8MA03080,"MARINO, LOUIS GREGORY MR",REP,MA,3,"{2018,2020}",THE COMMITTEE TO ELECT LOUIS G MARINO,C00654731
H8MA03098,"MAZEN, NADEEM",DEM,MA,3,"{2018,2020}",NADEEM MAZEN FOR CONGRESS,C00656124
H8MA03106,"TRAHAN, LORI",DEM,MA,3,"{2018,2020}",LORI TRAHAN FOR CONGRESS COMMITTEE,C00655647
H8MA03114,"GREEN, RICK",REP,MA,3,"{2018,2020}",RICK GREEN FOR CONGRESS,C00657098
H8MA03122,"MATIAS, JUANA",DEM,MA,3,"{2018,2020}",JUANA MATIAS FOR CONGRESS,C00657213
H8MA03130,"DAS, ABHIJIT BEEJ",DEM,MA,3,"{2018,2020}",DAS FOR CONGRESS,C00657445
H8MA03148,"RYAN, TERENCE J",DEM,MA,3,{2018},TERRY RYAN FOR CONGRESS,C00658435
H8MA03155,"KERRIGAN, STEPHEN",DEM,MA,3,"{2018,2020}",COMMITTEE TO ELECT STEVE KERRIGAN,C00658195
H8MA03163,"CHANDLER, ALEXANDRA ELEANOR",DEM,MA,3,"{2018,2020}",ALEXANDRA CHANDLER FOR CONGRESS,C00660597
H8MA03171,"GIFFORD, RUFUS",DEM,MA,3,"{2018,2020}",RUFUS GIFFORD FOR CONGRESS,C00660381
H8MA03189,"LITTLEFIELD, JAMES PATRICK",DEM,MA,3,{2018},COMMITTEE TO ELECT PATRICK LITTLEFIELD,C00660993
H8MA03197,"L'ITALIEN, BARBARA",DEM,MA,3,"{2018,2020}",L'ITALIEN FOR CONGRESS,C00661173
H8MA03213,"MALONE, BOPHA",DEM,MA,3,"{2018,2020}",BOPHA MALONE FOR CONGRESS,C00661413
H8MA03221,"MULLEN, MICHAEL P MR.",UN,MA,3,"{2018,2020}",COMMITTEE TO ELECT MIKE MULLEN,C00678797
H8MA04070,"MARTIN, ROBERT",LIB,MA,4,"{2018,2020}",ROBERT MARTIN,C00672998
H8MA06091,"HERNANDEZ, CARLOS ARMANDO",REP,MA,6,"{2018,2020}",CARLOS HERNANDEZ FOR CONGRESS COMMITTEE,C00660191
H8MA06133,"SCHNEIDER, JOSEPH",REP,MA,6,"{2018,2020}",SCHNEIDER FOR CONGRESS,C00672956
H8MA06141,"CHARBONNEAU, MARY JEAN",IND,MA,6,{2018},MARY J CHARBONNEAU FOR US REPRESENTATIVE CAMPAIGN COMMITTEE,C00681072
H8MA07024,"MAZEN, NADEEM A",DEM,MA,7,{2018},NADEEM MAZEN FOR U.S. CONGRESS,C00649970
H8MA07032,"PRESSLEY, AYANNA",DEM,MA,7,"{2018,2020}",THE COMMITTEE TO ELECT AYANNA PRESSLEY,C00667741
H8MA07040,"KEMP, MICHAEL",REP,MA,7,{2018},COMMITTEE TO ELECT MIKE KEMP,C00671115
H8MA08188,"VOEHL, CHRISTOPHER L.",DEM,MA,8,"{2018,2020}",CHRISTOPHER VOEHL FOR CONGRESS,C00650010
H8MA09046,"TEDESCHI, PETER D. MR.",REP,MA,9,"{2018,2020}",TEDESCHI FOR CONGRESS,C00658492
H8MD00047,"YEH, CHIN CHUAN",UN,MD,6,"{2018,2020}",YELLOW AND GREEN COMMUNITY,C00682104
H8MD01177,"GALBRAITH, ALLISON MS.",DEM,MD,1,"{2018,2020}",ALLISON FOR CONGRESS,C00637462
H8MD01185,"PULLEN, MICHAEL MR.",DEM,MD,1,{2018},PULLEN FOR US,C00650812
H8MD01193,"COLVIN, JESSE",DEM,MD,1,"{2018,2020}",JESSE COLVIN FOR CONGRESS,C00657650
H8MD01201,"WORTON, STEPHEN",DEM,MD,1,{2018},VOTERS FOR STEVE WORTON,C00658609
H8MD01243,"BROWN, MICHAEL BERNARD",DEM,MD,1,{2018},MICHAEL BROWN FOR MARYLAND DISTRICT  1,C00671321
H8MD02100,"PRETOT, JAKE",DEM,MD,2,"{2018,2020}",JAKE PRETOT FOR CONGRESS,C00661785
H8MD02126,"OWENS, HUBERT JR",REP,MD,2,"{2018,2020}",HUBERT OWENS FOR CONGRESS 2018,C00673210
H8MD02142,"TOLAND, MITCHELL J MR.",REP,MD,2,{2018},TOLAND JR FOR CONGRESS,C00678151
H8MD02159,"MIMOUN, GUILLAUME MR",GRE,MD,2,"{2018,2020}",GUY FOR CONGRESS 2018,C00684043
H8MD03140,"ROSAS, RAUL EDUARDO",DEM,MD,3,"{2018,2020}",FRIENDS OF EDUARDO ROSAS,C00669804
H8MD03157,"SEYFFERTH, ROBERT",REP,MD,3,"{2018,2020}",ROB SEYFFERTH FOR CONGRESS,C00677963
H8MD03173,"LASHAR, JAMES DAVID",LIB,MD,3,"{2018,2020}",LASHAR FOR CONGRESS,C00676742
H8MD04213,"BLACK, THEREASA MARIE",DEM,MD,4,{2018},THEREASA BLACK FOR CONGRESS,C00646802
H8MD04239,"BISHOP, DAVID ANTHONY DARK HORSE",LIB,MD,4,"{2018,2020}",ELECT DAVE BISHOP,C00689497
H8MD05129,"RICE, JONATHON MARK",REP,MD,5,{2018},JOHNNY RICE FOR CONGRESS,C00647545
H8MD05152,"ELDER, PATRICK J.",GRE,MD,5,{2018},PAT ELDER FOR CONGRESS,C00680678
H8MD06135,"FRICK, C. WILLIAM",DEM,MD,6,{2018},FRICK FOR CONGRESS,C00637884
H8MD06143,"MILLER, ARUNA",DEM,MD,6,"{2018,2020}",ARUNA MILLER FOR CONGRESS,C00639427
H8MD06150,"MANNO, ROGER",DEM,MD,6,"{2018,2020}",MANNO FOR CONGRESS,C00652776
H8MD06176,"HASHIMI, NADIA DR",DEM,MD,6,"{2018,2020}",HASHIMI FOR US,C00654780
H8MD06184,"LLOYD, LISA",REP,MD,6,{2018},LLOYD 4 CONGRESS INC,C00658013
H8MD06192,"CALDWELL, KEVIN TEROME MR",LIB,MD,6,"{2018,2020}",COMMITTEE TO ELECT KEVIN CALDWELL,C00657338
H8MD06200,"MOSSBURG, MATT MR.",REP,MD,6,{2018},MOSSBURG FOR MARYLAND,C00652263
H8MD06218,"HEARSEY, CHRIS",DEM,MD,6,{2018},CHRIS HEARSEY FOR CONGRESS,C00659516
H8MD06226,"ROHRS, BRADLEY STEPHEN",REP,MD,6,"{2018,2020}","BRAD ROHRS FOR MARYLAND, INC.",C00673939
H8MD06242,"ELSASSER, KURT MARTIN MR II",REP,MD,6,{2018},VOTE KURT ELSASSER FOR CONGRESS,C00668103
H8MD06259,"GRAVES, CHRISTOPHER",DEM,MD,6,"{2018,2020}",CHRIS GRAVES FOR CONGRESS,C00668806
H8MD07075,"MOSER, JOHN",DEM,MD,7,"{2018,2020}",JOHN MOSER COMMITTEE TO ELECT,C00651810
H8MD07083,"DAVIS, RICHMOND",REP,MD,7,"{2018,2020}",DAVISFORCONGRESS,C00674416
H8ME01195,"STANTON, ERIC",REP,ME,1,"{2018,2020}",ERIC STANTON FOR MAINE,C00638270
H8ME01203,"GROHMAN, MARTIN JAMES",IND,ME,1,"{2018,2020}",GROHMAN FOR CONGRESS,C00676528
H8ME02136,"CLEAVES, PHILIP J MR JR",DEM,ME,2,{2018},CLEAVESFORCONGRESS,C00637702
H8ME02144,"RICH, TIMOTHY A",DEM,ME,2,"{2018,2020}",TIM RICH FOR CONGRESS,C00649368
H8ME02151,"FULFORD, JONATHAN STEVEN",DEM,ME,2,{2018},FULFORD FOR CONGRESS,C00651117
H8ME02169,"KRESGE, BRIAN PHILLIP MR",LIB,ME,2,{2018},KRESGE FOR CONGRESS,C00653337
H8ME02177,"OLSON, CRAIG",DEM,ME,2,"{2018,2020}",CRAIG OLSON FOR CONGRESS,C00653584
H8ME02185,"GOLDEN, JARED",DEM,ME,2,"{2018,2020}",COMMITTEE TO ELECT JARED GOLDEN,C00653816
H8ME02193,"HOAR, WILL RAWLE SHERIDAN",UN,ME,2,"{2018,2020}",VOTE HOAR,C00656249
H8ME02201,"ST. CLAIR, LUCAS",DEM,ME,2,"{2018,2020}",ST CLAIR FOR CONGRESS,C00656769
H8ME02227,"BEAR, HENRY JOHN",GRE,ME,2,"{2018,2020}",BEAR FOR U.S. CONGRESS,C00661454
H8ME02235,"VANHELSING, DANIELLE RAVYN MS.",UN,ME,2,{2018},VANHELSING LEADERSHIP COMMITTEE,C00662239
H8MI01149,"MORGAN, MATTHEW WADE",DEM,MI,1,"{2018,2020}",COMMITTEE TO ELECT MORGAN FOR MICHIGAN,C00636324
H8MI02113,"DAVIDSON, ROBERT MICHAEL DR",DEM,MI,2,"{2018,2020}",COMMITTEE TO ELECT ROB DAVIDSON,C00638254
H8MI02121,"SCHILLER, NICHOLAS ADAM",DEM,MI,2,"{2018,2020}",NICK SCHILLER FOR CONGRESS,C00653329
H8MI03053,"THOMAS, JEFFREY DANIEL",DEM,MI,3,{2018},FRIENDS OF JEFF THOMAS,C00646661
H8MI03061,"WOODEN, WELDON FREDERICK MR.",DEM,MI,3,{2018},COMMITTEE TO ELECT FRED WOODEN,C00655902
H8MI03079,"ALBRO, CATHERINE",DEM,MI,3,"{2018,2020}",COMMITTEE TO ELECT CATHY ALBRO FOR CONGRESS,C00656785
H8MI03087,"HALL, MATTHEW",REP,MI,3,{2018},MATT HALL FOR CONGRESS,C00665620
H8MI04093,"BIGNELL, MARK",DEM,MI,4,{2018},FRIENDS FOR MARK BIGNELL,C00660399
H8MI05116,"WINES, TRAVIS RYAN",REP,MI,5,"{2018,2020}",TRAVIS WINES FOR U.S. CONGRESS,C00677914
H8MI06122,"GARROD, EPONINE ELIZABETH",DEM,MI,6,"{2018,2020}",GARROD FOR THE HOUSE,C00639484
H8MI06130,"BENAC, DAVID T DR II",DEM,MI,6,{2018},PEOPLE FOR DAVID BENAC,C00638973
H8MI06148,"EICHHOLZ, RICH",DEM,MI,6,{2018},RICH EICHHOLZ FOR CONGRESS,C00650242
H8MI06155,"LONGJOHN, MATT",DEM,MI,6,"{2018,2020}",MATT LONGJOHN FOR CONGRESS,C00650689
H8MI06163,"FRANKLIN, GEORGE",DEM,MI,6,"{2018,2020}",GEORGE FRANKLIN FOR CONGRESS,C00656744
H8MI06171,"GRAY, AIDA ESTRADA",DEM,MI,6,"{2018,2020}",COMMITTEE TO ELECT AIDA GRAY,C00671362
H8MI07112,"FRIDAY, STEVEN",DEM,MI,7,{2018},FRIDAY FOR U.S. CONGRESS,C00659581
H8MI08094,"DOMANIK, DARLENE MARIA JD",DEM,MI,8,{2018},DARLENE DOMANIK FOR CONGRESS,C00634113
H8MI08102,"SLOTKIN, ELISSA",DEM,MI,8,"{2018,2020}",ELISSA SLOTKIN FOR CONGRESS,C00650150
